Churn,AccountWeeks,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,ContractRenewal_1,DataPlan_1,interaction_1,interaction_2,interaction_3,interaction_4,interaction_5
0,107,0.0,1,157.1,79,41.0,8.13,12.1,True,False,4387.0,12410.9,98.373,0.0,0.0
1,91,0.0,5,154.4,165,41.0,8.42,11.7,True,False,3731.0,25476.0,98.514,0.0,0.0
1,159,0.0,1,189.1,105,54.0,12.31,10.4,True,False,8586.0,19855.5,128.024,0.0,0.0
0,11,2.7,2,131.5,98,69.0,11.51,10.0,True,True,759.0,12887.0,115.1,186.3,5.4
0,167,0.0,1,166.4,85,49.0,12.16,9.9,True,False,8183.0,14144.0,120.384,0.0,0.0
0,111,0.26,2,142.3,75,37.6,6.14,12.8,True,False,4173.6,10672.5,78.592,9.776000000000002,0.52
0,99,1.97,2,87.7,103,53.7,11.15,7.3,True,True,5316.3,9033.1,81.395,105.789,3.94
0,159,4.56,0,184.1,78,93.6,9.73,16.9,True,True,14882.4,14359.8,164.43699999999998,426.8159999999999,0.0
0,114,3.32,2,174.5,104,82.2,11.21,12.3,False,True,9370.800000000001,18148.0,137.883,272.904,6.64
0,71,0.0,2,103.3,103,30.0,6.93,9.0,True,False,2130.0,10639.9,62.37,0.0,0.0
0,122,0.0,1,35.1,62,22.0,9.04,12.7,True,False,2684.0,2176.2000000000003,114.80799999999998,0.0,0.0
0,100,3.51,1,246.6,94,89.1,7.07,13.0,True,True,8910.0,23180.399999999998,91.91,312.741,3.51
0,83,3.19,1,78.5,109,63.9,10.53,11.8,True,True,5303.7,8556.5,124.254,203.84099999999998,3.19
1,64,0.0,5,148.1,73,40.0,8.25,12.3,True,False,2560.0,10811.3,101.47500000000001,0.0,0.0
0,105,0.0,1,206.2,84,57.0,12.82,9.0,True,False,5985.0,17320.8,115.38,0.0,0.0
0,144,3.29,2,251.6,87,92.9,9.88,12.2,True,True,13377.6,21889.2,120.536,305.641,6.58
1,106,3.89,1,270.3,111,103.9,10.76,14.4,False,True,11013.400000000001,30003.300000000003,154.944,404.17100000000005,3.89
0,19,3.05,1,156.6,97,76.5,11.21,11.3,True,True,1453.5,15190.199999999999,126.67300000000002,233.325,3.05
0,46,0.42,1,139.4,81,47.2,11.19,13.6,True,False,2171.2000000000003,11291.4,152.184,19.824,0.42
0,127,0.0,2,220.2,108,54.0,9.42,11.7,True,False,6858.0,23781.6,110.214,0.0,0.0
0,9,2.73,1,214.1,108,78.3,8.46,10.1,True,True,704.6999999999999,23122.8,85.44600000000001,213.759,2.73
0,157,0.0,1,196.0,74,52.0,10.67,7.9,True,False,8164.0,14504.0,84.293,0.0,0.0
1,105,0.0,6,106.4,71,39.0,12.01,5.3,True,False,4095.0,7554.400000000001,63.653,0.0,0.0
0,105,2.7,0,179.4,113,81.0,13.77,10.0,True,True,8505.0,20272.2,137.7,218.70000000000002,0.0
0,155,0.39,2,216.7,30,53.9,7.22,10.8,True,False,8354.5,6501.0,77.976,21.021,0.78
0,31,0.0,0,177.3,129,44.0,7.64,5.1,True,False,1364.0,22871.7,38.964,0.0,0.0
0,161,0.0,1,151.6,117,45.0,10.97,4.0,True,False,7245.0,17737.2,43.88,0.0,0.0
0,95,2.86,0,262.2,123,87.6,8.26,10.6,True,True,8322.0,32250.6,87.556,250.53599999999997,0.0
0,122,0.0,3,173.6,110,38.0,4.59,9.7,True,False,4636.0,19096.0,44.522999999999996,0.0,0.0
0,37,0.0,2,106.6,76,31.0,7.37,9.6,False,False,1147.0,8101.599999999999,70.752,0.0,0.0
1,132,0.0,5,193.3,106,44.0,6.42,11.6,True,False,5808.0,20489.800000000003,74.472,0.0,0.0
0,119,3.05,0,217.2,94,79.5,6.94,11.3,True,True,9460.5,20416.8,78.42200000000001,242.475,0.0
0,16,0.0,1,209.5,89,51.0,8.64,8.8,True,False,816.0,18645.5,76.03200000000001,0.0,0.0
0,99,0.0,1,95.4,105,34.0,10.36,5.6,True,False,3366.0,10017.0,58.01599999999999,0.0,0.0
0,76,2.19,1,214.6,110,75.9,10.26,8.1,True,True,5768.400000000001,23606.0,83.106,166.221,2.19
1,167,0.0,4,131.6,120,41.0,10.57,11.1,True,False,6847.0,15792.0,117.327,0.0,0.0
0,129,0.0,1,168.4,117,48.0,10.86,11.8,True,False,6192.0,19702.8,128.148,0.0,0.0
0,116,0.2,1,146.4,123,42.0,8.83,7.8,True,False,4872.0,18007.2,68.874,8.4,0.2
0,60,0.0,1,183.0,110,49.0,10.34,11.1,False,False,2940.0,20130.0,114.774,0.0,0.0
0,128,0.0,0,103.3,122,39.0,12.3,6.4,True,False,4992.0,12602.6,78.72000000000001,0.0,0.0
0,47,2.86,0,112.2,70,61.6,7.74,10.6,True,True,2895.2000000000003,7854.0,82.044,176.176,0.0
0,40,0.0,3,170.7,55,45.0,8.96,8.2,False,False,1800.0,9388.5,73.472,0.0,0.0
0,173,0.0,0,172.5,78,42.0,7.13,10.9,True,False,7266.0,13455.0,77.717,0.0,0.0
0,157,1.92,1,194.3,107,73.2,12.16,7.1,True,True,11492.4,20790.100000000002,86.336,140.544,1.92
0,66,3.24,2,187.8,117,75.4,6.49,12.0,True,True,4976.400000000001,21972.600000000002,77.88,244.29600000000002,6.48
0,50,2.16,0,307.1,94,98.6,14.47,8.0,False,True,4930.0,28867.4,115.76,212.976,0.0
0,72,0.42,3,118.2,106,39.2,8.36,12.2,True,False,2822.4,12529.2,101.99199999999999,16.464000000000002,1.26
0,130,0.0,1,154.0,95,44.0,10.3,12.9,True,False,5720.0,14630.0,132.87,0.0,0.0
0,143,0.2,1,155.5,101,47.0,10.67,7.6,True,False,6721.0,15705.5,81.092,9.4,0.2
0,89,0.0,1,125.6,108,40.0,10.65,5.4,False,False,3560.0,13564.8,57.510000000000005,0.0,0.0
0,108,0.0,0,199.3,104,53.0,11.21,15.2,True,False,5724.0,20727.2,170.392,0.0,0.0
0,32,0.0,1,157.9,88,43.0,9.04,12.8,True,False,1376.0,13895.2,115.71199999999999,0.0,0.0
0,166,0.0,2,203.4,81,49.0,8.39,9.2,True,False,8134.0,16475.4,77.188,0.0,0.0
0,109,0.0,1,222.2,113,57.0,10.93,10.9,True,False,6213.0,25108.6,119.137,0.0,0.0
0,72,1.57,1,92.8,98,54.7,13.56,5.8,True,True,3938.4,9094.4,78.648,85.879,1.57
0,134,2.32,0,216.8,78,69.2,5.11,8.6,True,True,9272.800000000001,16910.4,43.946,160.54399999999998,0.0
0,13,0.0,4,193.2,89,50.0,9.72,9.7,True,False,650.0,17194.8,94.284,0.0,0.0
0,90,0.0,3,113.2,108,36.0,9.47,14.1,True,False,3240.0,12225.6,133.52700000000002,0.0,0.0
0,111,3.02,3,166.2,54,79.2,11.94,11.2,True,True,8791.2,8974.8,133.72799999999998,239.184,9.06
0,101,1.97,1,262.2,101,77.7,7.85,7.3,True,True,7847.700000000001,26482.199999999997,57.30499999999999,153.06900000000002,1.97
0,72,0.0,0,207.8,92,52.0,9.79,13.1,True,False,3744.0,19117.600000000002,128.249,0.0,0.0
0,67,2.03,1,245.4,89,75.3,7.41,7.5,True,True,5045.099999999999,21840.600000000002,55.575,152.85899999999998,2.03
1,172,0.0,3,287.1,108,64.0,8.92,14.4,True,False,11008.0,31006.800000000003,128.448,0.0,0.0
0,154,2.43,2,192.3,82,71.3,8.27,9.0,True,True,10980.199999999999,15768.6,74.42999999999999,173.25900000000001,4.86
0,69,0.29,2,194.2,122,56.9,12.11,9.7,True,False,3926.1,23692.399999999998,117.46699999999998,16.500999999999998,0.58
0,123,0.15,3,211.0,92,56.5,10.85,9.8,True,False,6949.5,19412.0,106.33,8.475,0.44999999999999996
0,130,2.35,0,141.9,92,67.5,11.45,8.7,True,True,8775.0,13054.800000000001,99.61499999999998,158.625,0.0
0,142,1.59,2,220.5,94,73.9,11.98,5.9,True,True,10493.800000000001,20727.0,70.682,117.50100000000002,3.18
0,29,0.0,1,157.4,122,40.0,7.25,9.3,True,False,1160.0,19202.8,67.42500000000001,0.0,0.0
0,87,3.02,0,143.5,106,74.2,11.18,11.2,True,True,6455.400000000001,15211.0,125.216,224.084,0.0
0,149,0.0,0,156.0,56,32.0,2.8,8.9,True,False,4768.0,8736.0,24.919999999999998,0.0,0.0
0,146,0.0,2,160.1,63,45.0,10.42,9.2,False,False,6570.0,10086.3,95.86399999999999,0.0,0.0
1,88,0.0,4,235.1,98,62.0,12.59,7.2,False,False,5456.0,23039.8,90.648,0.0,0.0
1,119,2.35,5,160.0,95,69.5,10.48,8.7,False,True,8270.5,15200.0,91.176,163.32500000000002,11.75
0,48,0.0,1,188.4,63,47.0,8.3,13.2,True,False,2256.0,11869.2,109.56,0.0,0.0
0,135,0.0,1,194.8,97,54.0,11.77,11.0,True,False,7290.0,18895.600000000002,129.47,0.0,0.0
0,100,0.0,1,247.8,117,54.0,6.5,6.9,True,False,5400.0,28992.600000000002,44.85,0.0,0.0
0,98,0.0,4,221.2,80,56.0,10.68,11.9,True,False,5488.0,17696.0,127.092,0.0,0.0
0,75,3.62,2,118.5,86,75.2,10.7,13.4,True,True,5640.0,10191.0,143.38,272.22400000000005,7.24
0,180,2.05,1,231.8,78,80.5,11.65,7.6,True,True,14490.0,18080.4,88.53999999999999,165.02499999999998,2.05
0,100,3.13,1,215.9,90,90.3,12.9,11.6,True,True,9030.0,19431.0,149.64,282.63899999999995,3.13
0,119,2.16,2,217.1,92,77.6,11.04,8.0,True,True,9234.4,19973.2,88.32,167.61599999999999,4.32
0,86,0.0,0,83.5,96,33.0,11.06,12.6,True,False,2838.0,8016.0,139.356,0.0,0.0
0,155,1.38,1,183.3,106,62.8,10.26,5.1,True,True,9734.0,19429.800000000003,52.32599999999999,86.66399999999999,1.38
1,78,0.0,1,236.8,141,63.0,13.27,9.5,False,False,4914.0,33388.8,126.065,0.0,0.0
0,153,0.0,1,193.8,90,50.0,9.77,8.5,True,False,7650.0,17442.0,83.045,0.0,0.0
0,92,2.62,0,134.0,112,67.2,10.3,9.7,True,True,6182.400000000001,15008.0,99.91,176.06400000000002,0.0
0,13,3.05,2,176.6,65,75.5,8.64,11.3,True,True,981.5,11479.0,97.63200000000002,230.27499999999998,6.1
0,154,0.0,3,191.4,93,50.0,10.27,10.2,True,False,7700.0,17800.2,104.75399999999999,0.0,0.0
0,144,3.46,0,174.8,127,83.6,10.98,12.8,False,True,12038.4,22199.600000000002,140.544,289.256,0.0
0,48,0.2,1,275.2,67,65.0,9.01,7.9,True,False,3120.0,18438.399999999998,71.179,13.0,0.2
0,94,0.0,1,174.0,85,51.0,12.06,7.9,True,False,4794.0,14790.0,95.27400000000002,0.0,0.0
0,139,0.0,1,165.0,132,50.0,12.49,12.6,True,False,6950.0,21780.0,157.374,0.0,0.0
0,126,0.0,1,228.7,102,54.0,8.44,11.8,True,False,6804.0,23327.399999999998,99.592,0.0,0.0
0,122,0.29,2,107.9,88,41.9,11.79,9.5,True,False,5111.8,9495.2,112.005,12.150999999999998,0.58
0,139,0.0,1,221.3,140,52.0,7.89,11.3,True,False,7228.0,30982.0,89.157,0.0,0.0
0,95,0.0,3,141.1,84,42.0,10.57,5.9,True,False,3990.0,11852.4,62.36300000000001,0.0,0.0
0,80,2.89,4,166.4,92,77.9,11.92,10.7,True,True,6232.0,15308.800000000001,127.544,225.13100000000003,11.56
0,131,2.05,3,249.6,87,82.5,11.36,7.6,True,True,10807.5,21715.2,86.336,169.12499999999997,6.1499999999999995
0,36,0.0,1,178.6,83,49.0,10.66,10.9,True,False,1764.0,14823.8,116.194,0.0,0.0
0,180,0.0,2,139.0,96,43.0,11.25,15.7,True,False,7740.0,13344.0,176.625,0.0,0.0
0,25,0.0,2,134.3,98,41.0,10.12,12.6,True,False,1025.0,13161.400000000001,127.51199999999999,0.0,0.0
0,113,0.0,3,215.9,93,58.0,12.01,4.9,True,False,6554.0,20078.7,58.849000000000004,0.0,0.0
0,88,3.08,1,181.6,91,79.8,10.66,11.4,True,True,7022.4,16525.6,121.524,245.784,3.08
0,120,0.0,1,178.4,97,45.0,8.42,9.3,True,False,5400.0,17304.8,78.30600000000001,0.0,0.0
0,74,0.0,1,106.4,84,31.0,7.01,11.4,True,False,2294.0,8937.6,79.914,0.0,0.0
0,109,0.0,2,170.7,101,50.0,12.01,11.4,True,False,5450.0,17240.699999999997,136.91400000000002,0.0,0.0
0,162,3.32,0,184.5,139,80.2,9.16,12.3,True,True,12992.4,25645.5,112.668,266.264,0.0
0,124,2.4,1,161.2,109,69.0,10.21,8.9,True,True,8556.0,17570.8,90.86900000000001,165.6,2.4
0,177,0.27,2,84.9,77,39.7,12.88,7.5,True,False,7026.900000000001,6537.3,96.60000000000001,10.719000000000001,0.54
0,91,0.0,1,217.9,71,57.0,11.51,10.6,True,False,5187.0,15470.9,122.006,0.0,0.0
1,105,0.0,0,270.9,98,66.0,11.31,8.8,True,False,6930.0,26548.199999999997,99.528,0.0,0.0
1,24,0.23,0,243.0,91,59.3,9.2,15.3,True,False,1423.1999999999998,22113.0,140.76,13.639,0.0
0,48,0.0,0,128.2,71,26.0,2.41,8.9,True,False,1248.0,9102.199999999999,21.449,0.0,0.0
0,86,0.0,2,126.3,115,36.0,8.44,9.8,True,False,3096.0,14524.5,82.712,0.0,0.0
0,163,0.35,4,178.7,56,52.5,10.79,10.6,True,False,8557.5,10007.199999999999,114.37399999999998,18.375,1.4
0,91,0.3,0,159.0,109,52.0,12.76,10.1,True,False,4732.0,17331.0,128.876,15.6,0.0
0,56,0.0,3,150.9,79,40.0,8.09,11.7,True,False,2240.0,11921.1,94.65299999999999,0.0,0.0
0,147,2.19,3,219.9,118,77.9,10.43,8.1,False,True,11451.300000000001,25948.2,84.48299999999999,170.601,6.57
0,64,0.43,2,168.0,116,49.3,9.62,10.1,True,False,3155.2,19488.0,97.16199999999999,21.198999999999998,0.86
1,108,2.59,4,162.1,83,68.9,8.59,9.6,True,True,7441.200000000001,13454.3,82.464,178.451,10.36
0,159,0.29,5,198.8,107,53.9,9.78,16.5,True,False,8570.1,21271.600000000002,161.36999999999998,15.630999999999998,1.45
0,136,0.0,3,256.8,90,64.0,11.51,9.1,False,False,8704.0,23112.0,104.741,0.0,0.0
0,116,2.97,1,182.8,122,79.7,10.64,11.0,True,True,9245.2,22301.600000000002,117.04,236.70900000000003,2.97
0,45,2.08,1,196.8,92,76.8,12.71,7.7,True,True,3456.0,18105.600000000002,97.867,159.744,2.08
0,122,0.23,2,140.1,120,46.3,11.57,11.2,True,False,5648.599999999999,16812.0,129.584,10.649,0.46
0,138,0.0,5,194.3,83,50.0,9.5,9.0,True,False,6900.0,16126.900000000001,85.5,0.0,0.0
0,132,0.0,1,117.6,66,39.0,10.7,8.8,True,False,5148.0,7761.599999999999,94.16,0.0,0.0
0,101,0.38,0,193.7,108,52.8,9.33,11.6,False,False,5332.799999999999,20919.6,108.228,20.064,0.0
0,58,0.29,2,243.1,105,63.9,11.57,7.8,True,False,3706.2,25525.5,90.246,18.531,0.58
0,81,0.0,1,145.4,132,36.0,6.47,5.2,True,False,2916.0,19192.8,33.644,0.0,0.0
0,87,0.0,3,169.1,105,44.0,8.5,9.9,True,False,3828.0,17755.5,84.15,0.0,0.0
0,116,0.0,2,229.3,93,55.0,9.23,8.8,True,False,6380.0,21324.9,81.224,0.0,0.0
0,85,0.38,4,197.2,97,55.8,10.59,8.3,False,False,4743.0,19128.399999999998,87.897,21.204,1.52
1,62,3.0,2,186.4,84,79.0,10.05,11.1,True,True,4898.0,15657.6,111.555,237.0,6.0
0,90,0.0,0,76.1,121,38.0,14.52,10.8,True,False,3420.0,9208.099999999999,156.816,0.0,0.0
0,98,0.0,2,162.8,65,44.0,9.25,6.0,True,False,4312.0,10582.0,55.5,0.0,0.0
0,73,0.0,1,182.3,115,48.0,9.96,18.0,True,False,3504.0,20964.5,179.28000000000003,0.0,0.0
0,107,0.0,2,194.4,83,55.0,12.39,11.2,False,False,5885.0,16135.2,138.768,0.0,0.0
0,55,3.38,2,189.3,95,76.8,5.93,12.5,True,True,4224.0,17983.5,74.125,259.584,6.76
0,76,2.57,3,160.1,107,67.7,8.44,9.5,True,True,5145.2,17130.7,80.17999999999999,173.989,7.709999999999999
0,30,0.0,3,145.0,76,46.0,12.04,7.1,True,False,1380.0,11020.0,85.484,0.0,0.0
0,157,0.0,4,220.7,105,48.0,5.97,11.5,True,False,7536.0,23173.5,68.655,0.0,0.0
1,40,2.03,1,224.7,69,70.3,6.73,7.5,True,True,2812.0,15504.3,50.475,142.70899999999997,2.03
0,72,0.28,1,147.0,79,41.8,8.12,10.5,True,False,3009.6,11613.0,85.25999999999999,11.704,0.28
0,95,2.73,1,260.8,130,90.3,10.67,10.1,True,True,8578.5,33904.0,107.767,246.51899999999998,2.73
0,42,0.0,0,155.4,127,41.0,8.21,9.0,True,False,1722.0,19735.8,73.89000000000001,0.0,0.0
0,86,0.34,1,166.2,112,53.4,12.77,5.4,True,False,4592.4,18614.399999999998,68.958,18.156000000000002,0.34
0,131,0.33,0,211.8,115,62.3,13.03,10.8,True,False,8161.299999999999,24357.0,140.724,20.559,0.0
1,55,2.97,4,130.5,114,69.7,10.42,11.0,True,True,3833.5,14877.0,114.62,207.00900000000001,11.88
0,74,0.0,0,162.7,102,53.0,14.6,8.7,True,False,3922.0,16595.399999999998,127.01999999999998,0.0,0.0
0,81,2.13,1,237.1,76,84.3,13.21,7.9,False,True,6828.3,18019.6,104.35900000000001,179.559,2.13
0,81,0.0,4,166.2,102,47.0,10.88,13.2,True,False,3807.0,16952.399999999998,143.616,0.0,0.0
1,28,0.0,6,121.7,48,32.0,6.29,8.3,True,False,896.0,5841.6,52.20700000000001,0.0,0.0
0,111,0.0,0,176.4,62,48.0,10.05,11.2,True,False,5328.0,10936.800000000001,112.56,0.0,0.0
0,3,3.08,2,67.4,116,63.8,12.2,11.4,True,True,191.39999999999998,7818.400000000001,139.07999999999998,196.504,6.16
1,51,0.0,1,229.7,129,68.0,16.8,9.6,True,False,3468.0,29631.3,161.28,0.0,0.0
0,68,3.97,1,176.0,118,93.7,13.9,14.7,True,True,6371.6,20768.0,204.32999999999998,371.98900000000003,3.97
1,163,0.35,0,247.7,77,69.5,13.48,9.6,True,False,11328.5,19072.899999999998,129.408,24.325,0.0
0,87,0.36,2,115.4,90,45.6,13.13,13.1,True,False,3967.2000000000003,10386.0,172.00300000000001,16.416,0.72
1,58,0.0,0,112.2,95,37.0,10.48,13.9,True,False,2146.0,10659.0,145.672,0.0,0.0
0,109,0.27,0,162.6,138,43.7,7.7,11.5,True,False,4763.3,22438.8,88.55,11.799000000000001,0.0
0,111,0.0,4,229.4,107,58.0,10.71,10.4,True,False,6438.0,24545.8,111.38400000000001,0.0,0.0
0,144,0.0,2,139.6,96,35.0,6.21,15.0,True,False,5040.0,13401.599999999999,93.15,0.0,0.0
1,135,0.0,5,263.8,66,67.0,12.57,8.4,True,False,9045.0,17410.8,105.58800000000001,0.0,0.0
0,109,2.43,4,217.5,123,81.3,11.69,9.0,True,True,8861.699999999999,26752.5,105.21,197.559,9.72
0,107,2.03,1,114.3,132,57.3,9.99,7.5,True,True,6131.099999999999,15087.6,74.925,116.31899999999999,2.03
0,149,0.0,2,196.3,108,45.0,6.84,7.7,True,False,6705.0,21200.4,52.668,0.0,0.0
0,56,0.3,1,253.2,95,63.0,9.4,4.4,True,False,3528.0,24054.0,41.36000000000001,18.9,0.3
0,129,0.37,0,98.0,99,41.7,12.04,10.5,True,False,5379.3,9702.0,126.41999999999999,15.429,0.0
0,92,0.0,0,249.4,118,61.0,10.58,9.1,True,False,5612.0,29429.2,96.27799999999999,0.0,0.0
0,67,3.92,1,129.6,107,81.2,11.65,14.5,True,True,5440.400000000001,13867.199999999999,168.925,318.30400000000003,3.92
0,120,0.0,0,221.3,106,61.0,13.38,9.3,True,False,7320.0,23457.800000000003,124.43400000000001,0.0,0.0
0,166,0.39,1,220.7,106,56.9,8.89,12.4,True,False,9445.4,23394.199999999997,110.236,22.191,0.39
0,66,0.24,1,87.6,76,40.4,13.1,9.2,True,False,2666.4,6657.599999999999,120.51999999999998,9.696,0.24
0,76,0.0,0,203.6,61,49.0,8.09,8.4,True,False,3724.0,12419.6,67.956,0.0,0.0
0,79,0.0,2,213.6,110,57.0,11.75,8.8,True,False,4503.0,23496.0,103.4,0.0,0.0
0,98,3.48,2,181.6,112,84.8,11.04,12.9,True,True,8310.4,20339.2,142.416,295.104,6.96
0,141,2.11,1,215.4,123,86.1,16.44,7.8,True,True,12140.099999999999,26494.2,128.232,181.67099999999996,2.11
1,49,0.0,2,266.3,90,63.0,10.39,14.0,True,False,3087.0,23967.0,145.46,0.0,0.0
0,46,0.21,3,199.2,111,51.1,8.76,10.2,True,False,2350.6,22111.199999999997,89.35199999999999,10.731,0.63
0,137,0.13,3,115.0,130,33.3,6.89,7.3,True,False,4562.099999999999,14950.0,50.297,4.329,0.39
1,171,0.0,1,270.5,69,66.0,11.5,9.6,True,False,11286.0,18664.5,110.39999999999999,0.0,0.0
0,10,0.42,1,222.2,127,55.2,7.66,12.9,True,False,552.0,28219.399999999998,98.81400000000001,23.184,0.42
0,88,0.0,3,61.9,78,33.0,13.13,8.8,True,False,2904.0,4828.2,115.54400000000001,0.0,0.0
0,89,0.0,2,141.1,92,46.0,12.46,10.8,True,False,4094.0,12981.199999999999,134.568,0.0,0.0
1,82,0.0,3,189.2,81,48.0,9.22,10.6,True,False,3936.0,15325.199999999999,97.732,0.0,0.0
0,139,0.0,3,196.0,135,50.0,9.3,9.8,True,False,6950.0,26460.0,91.14000000000001,0.0,0.0
0,87,0.0,0,171.6,119,47.0,10.25,13.8,True,False,4089.0,20420.399999999998,141.45000000000002,0.0,0.0
0,137,0.34,2,174.0,123,47.4,8.07,11.4,False,False,6493.8,21402.0,91.998,16.116,0.68
1,45,0.0,1,78.6,106,30.0,9.37,7.4,True,False,1350.0,8331.599999999999,69.338,0.0,0.0
0,90,0.0,1,200.9,92,49.0,8.22,8.9,True,False,4410.0,18482.8,73.15800000000002,0.0,0.0
0,103,0.0,1,141.3,123,46.0,12.68,6.4,True,False,4738.0,17379.9,81.152,0.0,0.0
0,100,0.21,2,235.8,130,58.1,8.8,7.3,True,False,5810.0,30654.0,64.24000000000001,12.201,0.42
0,110,0.0,3,185.1,100,46.0,8.26,6.3,True,False,5060.0,18510.0,52.038,0.0,0.0
0,124,0.0,2,254.3,113,50.0,3.95,11.8,True,False,6200.0,28735.9,46.61000000000001,0.0,0.0
0,10,0.0,2,183.0,103,50.0,10.74,8.7,True,False,500.0,18849.0,93.43799999999999,0.0,0.0
0,89,2.03,2,163.5,80,72.3,13.74,7.5,True,True,6434.7,13080.0,103.05,146.76899999999998,4.06
0,121,0.32,2,207.9,98,57.2,10.53,7.7,True,False,6921.200000000001,20374.2,81.081,18.304000000000002,0.64
0,101,0.0,3,248.6,102,58.0,8.75,6.1,True,False,5858.0,25357.2,53.375,0.0,0.0
0,103,3.92,2,185.4,105,88.2,9.88,14.5,True,True,9084.6,19467.0,143.26000000000002,345.744,7.84
0,51,0.0,1,197.8,60,53.0,11.05,8.9,True,False,2703.0,11868.0,98.34500000000001,0.0,0.0
1,2,0.27,2,132.1,42,37.7,6.95,9.1,False,False,75.4,5548.2,63.245,10.179000000000002,0.54
0,111,0.0,0,197.1,117,53.0,11.39,9.3,True,False,5883.0,23060.7,105.927,0.0,0.0
0,118,0.0,2,154.6,112,42.0,9.21,12.6,True,False,4956.0,17315.2,116.046,0.0,0.0
1,17,2.7,6,153.1,115,69.0,9.3,10.0,True,True,1173.0,17606.5,93.0,186.3,16.200000000000003
0,130,0.0,2,211.2,119,56.0,11.56,6.3,True,False,7280.0,25132.8,72.828,0.0,0.0
1,193,0.29,2,96.8,92,31.9,7.13,10.9,True,False,6156.7,8905.6,77.717,9.251,0.58
0,114,0.4,1,172.0,145,57.0,13.82,10.1,True,False,6498.0,24940.0,139.582,22.8,0.4
0,137,0.29,2,141.1,91,39.9,7.36,8.0,True,False,5466.3,12840.1,58.88,11.570999999999998,0.58
0,185,3.73,2,151.1,121,84.3,12.24,13.8,True,True,15595.5,18283.1,168.912,314.43899999999996,7.46
0,101,0.0,3,209.6,107,56.0,11.44,7.6,True,False,5656.0,22427.2,86.94399999999999,0.0,0.0
0,95,2.84,3,247.0,109,81.4,6.28,10.5,True,True,7733.000000000001,26923.0,65.94,231.17600000000002,8.52
0,7,2.92,1,221.4,114,81.2,8.29,10.8,True,True,568.4,25239.600000000002,89.532,237.104,2.92
1,126,0.0,1,321.3,99,69.0,8.4,8.0,True,False,8694.0,31808.7,67.2,0.0,0.0
0,71,0.0,0,243.7,124,47.0,3.0,11.3,True,False,3337.0,30218.8,33.900000000000006,0.0,0.0
0,124,0.0,3,251.5,85,61.0,10.71,11.1,True,False,7564.0,21377.5,118.881,0.0,0.0
1,97,0.38,0,236.9,107,57.8,7.88,7.3,False,False,5606.599999999999,25348.3,57.524,21.964,0.0
0,28,0.0,2,159.7,79,46.0,10.84,9.3,True,False,1288.0,12616.3,100.81200000000001,0.0,0.0
1,90,0.0,4,148.2,96,44.0,11.02,9.2,False,False,3960.0,14227.199999999999,101.38399999999999,0.0,0.0
0,190,0.0,1,150.9,86,49.0,13.43,14.7,True,False,9310.0,12977.4,197.421,0.0,0.0
0,31,3.11,1,210.5,101,89.1,12.53,11.5,True,True,2762.1,21260.5,144.095,277.101,3.11
0,52,1.11,2,170.9,71,58.1,10.07,4.1,True,True,3021.2000000000003,12133.9,41.287,64.49100000000001,2.22
0,73,0.0,0,254.7,80,51.0,4.51,10.6,True,False,3723.0,20376.0,47.806,0.0,0.0
1,111,0.0,0,284.4,89,62.0,7.85,8.4,True,False,6882.0,25311.6,65.94,0.0,0.0
1,98,0.0,4,0.0,0,14.0,7.98,6.8,True,False,1372.0,0.0,54.264,0.0,0.0
1,106,0.0,1,133.7,45,39.0,9.39,10.7,False,False,4134.0,6016.499999999999,100.473,0.0,0.0
0,111,0.0,0,224.9,117,55.0,9.6,10.3,True,False,6105.0,26313.3,98.88000000000001,0.0,0.0
0,59,0.26,1,151.8,98,46.6,10.5,11.9,True,False,2749.4,14876.400000000001,124.95,12.116000000000001,0.26
0,71,1.51,2,141.4,107,53.1,8.15,5.6,True,True,3770.1,15129.800000000001,45.64,80.181,3.02
1,55,0.4,0,285.7,124,73.0,11.55,14.8,True,False,4015.0,35426.799999999996,170.94000000000003,29.200000000000003,0.0
0,13,0.0,1,58.4,121,33.0,13.11,11.9,True,False,429.0,7066.4,156.009,0.0,0.0
0,136,3.54,0,90.4,105,68.4,10.07,13.1,True,True,9302.400000000001,9492.0,131.917,242.13600000000002,0.0
0,123,0.24,0,114.4,91,40.4,10.83,11.0,True,False,4969.2,10410.4,119.13,9.696,0.0
0,105,0.26,2,147.7,103,47.6,11.14,12.8,True,False,4998.0,15213.099999999999,142.592,12.376000000000001,0.52
0,50,3.67,3,302.7,93,108.7,12.03,13.6,True,True,5435.0,28151.1,163.60799999999998,398.92900000000003,11.01
0,118,0.0,1,136.1,120,41.0,10.21,11.3,True,False,4838.0,16332.0,115.37300000000002,0.0,0.0
0,97,0.0,3,169.7,84,43.0,8.3,12.8,True,False,4171.0,14254.8,106.24000000000001,0.0,0.0
0,51,0.0,0,227.2,89,56.0,9.72,14.9,True,False,2856.0,20220.8,144.828,0.0,0.0
1,73,0.0,1,217.8,91,56.0,11.03,10.3,True,False,4088.0,19819.8,113.609,0.0,0.0
0,35,0.32,2,124.2,102,35.2,6.2,13.1,True,False,1232.0,12668.4,81.22,11.264000000000001,0.64
0,64,0.0,1,206.2,76,55.0,11.62,13.6,True,False,3520.0,15671.199999999999,158.03199999999998,0.0,0.0
